showRange,movieNm,rank,movieCd,openDt,audiAcc,poster_url,genres,head,description
20190624~20190630,롱 리브 더 킹: 목포 영웅,5,20198453,2019-06-19,1024456,https://ssl.pstatic.net/imgmovie/mdi/mit110/1791/179125_P44_162751.jpg,"액션,드라마",,"거대 조직의 보스로 거침 없이 살고 있는 ‘장세출’은 철거 용역으로 나간 재건설 반대 시위 현장에서 만난 강단 있는 변호사 ‘강소현’의 일침으로  그녀가 원하는 ‘좋은 사람’이 되기로 마음 먹는다.  모든 것을 내려놓고 새사람이 되기 위해 노력하던 ‘장세출’은 우연히 버스 추락 사고에서 온 몸으로 시민을 구하며 일약 목포 영웅으로 떠오르게 되고, 예기치 못한 사건으로 국회의원에 출마하게 된다.  발로 뛰며 점점 시민의 마음을 움직인 ‘장세출’의 입지가 높아지자, 목포에서 3선을 노리던 반대파 후보 ‘최만수’는 ‘장세출’을 눈엣가시로 여기고 그를 저지하기 위해 ‘장세출’의 라이벌 조직 보스 ‘조광춘’과 손을 잡고 음모를 계획하는데…"
20190624~20190630,애나벨 집으로,6,20199951,2019-06-26,291328,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183850_P16_113434.jpg,"공포(호러),미스터리,스릴러",“애나벨이 그 집의 모든 악령을 깨웠다”,"퇴마사 워렌 부부는 저주 받은 인형 애나벨을 발견하고
 집에 있는 오컬트 뮤지엄 진열장에 격리시킨다.
 또 다른 초자연적인 현상을 연구하기 위해 워렌 부부가 떠난 사이,
 집에 남아있던 10살 딸 주디와 베이비시터는
 ‘절대 들어가지 말라’는 경고를 어기고 마는데…
 탈출한 애나벨은 모든 악령들을 깨우고,
 잊을 수 없는 공포의 밤을 준비한다."
20190624~20190630,비스트,7,20182585,2019-06-26,177340,https://ssl.pstatic.net/imgmovie/mdi/mit110/1798/179875_P37_142918.jpg,"범죄,스릴러","""누군가 범죄를 은폐해주는 대가로 뭘 받았다면 그게 뭘까? 그게 살인이라면 아주 큰 걸 받았겠지""","대한민국을 뒤흔든 희대의 살인사건이 발생하고,  수단과 방법을 가리지 않고 범인을 잡아온 강력반 에이스 ‘한수’(이성민)는 후배 형사 '종찬'(최다니엘)과 범인을 잡기 위해 수사를 시작한다.  한편, 마약 브로커 '춘배'(전혜진)는 살인을 은폐해주는 대가로  '한수'에게 살인마에 대한 결정적인 단서를 제공하고 '한수'의 라이벌 형사 '민태'(유재명)가 이 사실을 눈치채면서 사건은 걷잡을 수 없는 방향으로 흘러가는데...!  살인마를 잡기 위해 살인을 감추다 누가 진짜 괴물인가? WHO IS THE BEAST?"
20190624~20190630,천로역정: 천국을 찾아서,8,20190273,2019-06-13,199791,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183836_P33_161902.jpg,"애니메이션,어드벤처",,"희망도, 기쁨도 없는 멸망도시에서 살아가던 ‘크리스천’은
 어느 날, 한 권의 책을 통해 천국도시가 존재하며,
 곧 멸망도시가 불바다로 변할 것이라는 사실을 알게 된다.
 
 바깥세상은 죽음뿐이라는 모두의 만류를 뒤로하고
 ‘크리스천’은 천국도시를 찾아서 모험의 길로 접어 드는데…"
20190624~20190630,마담 싸이코,9,20192022,2019-06-26,37437,,"공포(호러),스릴러",,
20190624~20190630,맨 인 블랙: 인터내셔널,10,20196657,2019-06-12,843703,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97631_P49_094859.jpg,"액션,코미디,SF","이제부터 새로운 시작이야!
R U READY?
","자신의 모습을 감추고 오랜 시간 지구를 위협해 온 외계인을 감시하는 MIB본부.
 MIB 본부에도 변화가 요구되면서 신입요원 에이전트 M(테사 톰슨)이 영입되고
 MIB 에이스 요원 에이전트 H(크리스 헴스워스)가 듀오로 결성 된다!
 그들에겐 MIB 내부의 스파이를 찾아야 하는 전대미문의 미션이 주어지는데…"
20190617~20190623,알라딘,1,20183867,2019-05-23,6799704,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163788_P18_105943.jpg,"어드벤처,가족,판타지",,"머나먼 사막 속 신비의 아그라바 왕국의 시대.
 좀도둑 ‘알라딘’은 마법사 ‘자파’의 의뢰로 마법 램프를 찾아 나섰다가
 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고,
 자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데…"
20190617~20190623,토이 스토리 4,2,20184047,2019-06-20,1115831,https://ssl.pstatic.net/imgmovie/mdi/mit110/1019/101966_P09_114632.jpg,"애니메이션,어드벤처,코미디",우리의 여행은 아직 끝나지 않았다!,"장난감의 운명을 거부하고 떠난 새 친구 ‘포키’를 찾기 위해 길 위에 나선 ‘우디’는 우연히 오랜 친구 ‘보핍’을 만나고 그녀를 통해 새로운 세상에 눈을 뜨게 된다. 한편, ‘버즈’와 친구들은 사라진 ‘우디’와 ‘포키’를 찾아 세상 밖 위험천만한 모험을 떠나게 되는데…"
20190617~20190623,기생충,3,20183782,2019-05-30,9096334,https://ssl.pstatic.net/imgmovie/mdi/mit110/1619/161967_P80_151640.jpg,드라마,“폐 끼치고 싶진 않았어요”,"전원백수로 살 길 막막하지만 사이는 좋은 기택(송강호) 가족. 장남 기우(최우식)에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박사장(이선균) 집으로 향하는 기우. 글로벌 IT기업 CEO인 박사장의 저택에 도착하자 젊고 아름다운 사모님 연교(조여정)가 기우를 맞이한다.  그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있었으니…"
20190617~20190623,롱 리브 더 킹: 목포 영웅,4,20198453,2019-06-19,680862,https://ssl.pstatic.net/imgmovie/mdi/mit110/1791/179125_P44_162751.jpg,"액션,드라마",,"거대 조직의 보스로 거침 없이 살고 있는 ‘장세출’은 철거 용역으로 나간 재건설 반대 시위 현장에서 만난 강단 있는 변호사 ‘강소현’의 일침으로  그녀가 원하는 ‘좋은 사람’이 되기로 마음 먹는다.  모든 것을 내려놓고 새사람이 되기 위해 노력하던 ‘장세출’은 우연히 버스 추락 사고에서 온 몸으로 시민을 구하며 일약 목포 영웅으로 떠오르게 되고, 예기치 못한 사건으로 국회의원에 출마하게 된다.  발로 뛰며 점점 시민의 마음을 움직인 ‘장세출’의 입지가 높아지자, 목포에서 3선을 노리던 반대파 후보 ‘최만수’는 ‘장세출’을 눈엣가시로 여기고 그를 저지하기 위해 ‘장세출’의 라이벌 조직 보스 ‘조광춘’과 손을 잡고 음모를 계획하는데…"
20190617~20190623,맨 인 블랙: 인터내셔널,5,20196657,2019-06-12,816440,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97631_P49_094859.jpg,"액션,코미디,SF","이제부터 새로운 시작이야!
R U READY?
","자신의 모습을 감추고 오랜 시간 지구를 위협해 온 외계인을 감시하는 MIB본부.
 MIB 본부에도 변화가 요구되면서 신입요원 에이전트 M(테사 톰슨)이 영입되고
 MIB 에이스 요원 에이전트 H(크리스 헴스워스)가 듀오로 결성 된다!
 그들에겐 MIB 내부의 스파이를 찾아야 하는 전대미문의 미션이 주어지는데…"
20190617~20190623,존 윅 3: 파라벨룸,6,20196655,2019-06-26,73138,https://ssl.pstatic.net/imgmovie/mdi/mit110/1816/181698_P38_102749.jpg,"액션,범죄,스릴러",,"전설이 된 킬러 ‘존 윅’ (키아누 리브스).
 룰을 어긴 죄로 그에게 현상금 1,400만 불이 붙고,
 전 세계 모든 킬러의 총구가 그를 향한다.
 
 국제암살자연맹의 파문 조치가 내려진 그는
 아무런 보호도 받지 못한 채 시시각각 위험에 직면하고
 결국, 마지막 전쟁을 위해 ‘소피아’(할리 베리)를 찾아가는데…
 
 출구는 없다! 평화를 원한다면, 전쟁을 준비하라!"
20190617~20190623,천로역정: 천국을 찾아서,7,20190273,2019-06-13,146086,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183836_P33_161902.jpg,"애니메이션,어드벤처",,"희망도, 기쁨도 없는 멸망도시에서 살아가던 ‘크리스천’은
 어느 날, 한 권의 책을 통해 천국도시가 존재하며,
 곧 멸망도시가 불바다로 변할 것이라는 사실을 알게 된다.
 
 바깥세상은 죽음뿐이라는 모두의 만류를 뒤로하고
 ‘크리스천’은 천국도시를 찾아서 모험의 길로 접어 드는데…"
20190617~20190623,사탄의 인형,8,20190885,2019-06-20,46546,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183820_P08_141424.jpg,공포(호러),"“같이 놀자, 친구가 되어줄게”","생일 선물로 꼭 갖고 싶었던 인형을 받게 된 ‘앤디’ 늘 혼자였던 그에게 ‘처키’는 유일한 친구가 되어준다. 가장 친한 친구 ‘앤디’를 소유하고 싶은 처키는  점차 사악한 본성을 드러내기 시작하는데…  “우리, 이제 놀 시간이야”"
20190617~20190623,엑스맨: 다크 피닉스,9,20182387,2019-06-05,861032,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164125_P65_143635.jpg,"액션,어드벤처,SF","두려워하라!
영원한 히어로는 없다","어린 시절 비극적 교통사고로 자신의 능력을 알게 된 진 그레이는
 자비에 영재학교에서 새로운 가족을 맞이하게 된다.
 엄청난 잠재적 능력을 지닌 그녀는 엑스맨으로 성장해 우주에서 구조 임무를 수행하던 중
 목숨을 잃을 뻔한 사고를 겪는다. 예기치 못한 사고 이후 폭주하는 힘과
 억눌려왔던 어둠에 눈을 뜨게 된 진 그레이는 엑스맨의 가장 강력하고 파괴적인 적,
 다크 피닉스로 변하게 된다. 프로페서 X는 물론 매그니토까지 능가하는 두려운 존재가 된 그녀 앞에
 힘을 이용하려는 미스터리한 외계 존재가 나타나 그녀를 뒤흔들고,
 지금까지 엑스맨이 이뤄온 모든 것들이 무너지는 가운데
 엑스맨은 사랑하는 친구이자 가장 강력한 적이 된 다크 피닉스와 맞서야 하는데…"
20190617~20190623,세상을 바꾼 변호인,10,20190466,2019-06-13,31379,,드라마,,
20190610~20190616,알라딘,1,20183867,2019-05-23,5325767,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163788_P18_105943.jpg,"어드벤처,가족,판타지",,"머나먼 사막 속 신비의 아그라바 왕국의 시대.
 좀도둑 ‘알라딘’은 마법사 ‘자파’의 의뢰로 마법 램프를 찾아 나섰다가
 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고,
 자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데…"
20190610~20190616,기생충,2,20183782,2019-05-30,8345803,https://ssl.pstatic.net/imgmovie/mdi/mit110/1619/161967_P80_151640.jpg,드라마,“폐 끼치고 싶진 않았어요”,"전원백수로 살 길 막막하지만 사이는 좋은 기택(송강호) 가족. 장남 기우(최우식)에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박사장(이선균) 집으로 향하는 기우. 글로벌 IT기업 CEO인 박사장의 저택에 도착하자 젊고 아름다운 사모님 연교(조여정)가 기우를 맞이한다.  그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있었으니…"
20190610~20190616,맨 인 블랙: 인터내셔널,3,20196657,2019-06-12,637801,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97631_P49_094859.jpg,"액션,코미디,SF","이제부터 새로운 시작이야!
R U READY?
","자신의 모습을 감추고 오랜 시간 지구를 위협해 온 외계인을 감시하는 MIB본부.
 MIB 본부에도 변화가 요구되면서 신입요원 에이전트 M(테사 톰슨)이 영입되고
 MIB 에이스 요원 에이전트 H(크리스 헴스워스)가 듀오로 결성 된다!
 그들에겐 MIB 내부의 스파이를 찾아야 하는 전대미문의 미션이 주어지는데…"
20190610~20190616,엑스맨: 다크 피닉스,4,20182387,2019-06-05,845123,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164125_P65_143635.jpg,"액션,어드벤처,SF","두려워하라!
영원한 히어로는 없다","어린 시절 비극적 교통사고로 자신의 능력을 알게 된 진 그레이는
 자비에 영재학교에서 새로운 가족을 맞이하게 된다.
 엄청난 잠재적 능력을 지닌 그녀는 엑스맨으로 성장해 우주에서 구조 임무를 수행하던 중
 목숨을 잃을 뻔한 사고를 겪는다. 예기치 못한 사고 이후 폭주하는 힘과
 억눌려왔던 어둠에 눈을 뜨게 된 진 그레이는 엑스맨의 가장 강력하고 파괴적인 적,
 다크 피닉스로 변하게 된다. 프로페서 X는 물론 매그니토까지 능가하는 두려운 존재가 된 그녀 앞에
 힘을 이용하려는 미스터리한 외계 존재가 나타나 그녀를 뒤흔들고,
 지금까지 엑스맨이 이뤄온 모든 것들이 무너지는 가운데
 엑스맨은 사랑하는 친구이자 가장 강력한 적이 된 다크 피닉스와 맞서야 하는데…"
20190610~20190616,천로역정: 천국을 찾아서,5,20190273,2019-06-13,77793,https://ssl.pstatic.net/imgmovie/mdi/mit110/1838/183836_P33_161902.jpg,"애니메이션,어드벤처",,"희망도, 기쁨도 없는 멸망도시에서 살아가던 ‘크리스천’은
 어느 날, 한 권의 책을 통해 천국도시가 존재하며,
 곧 멸망도시가 불바다로 변할 것이라는 사실을 알게 된다.
 
 바깥세상은 죽음뿐이라는 모두의 만류를 뒤로하고
 ‘크리스천’은 천국도시를 찾아서 모험의 길로 접어 드는데…"
20190610~20190616,이웃집 토토로,6,19880001,2001-07-28,142372,,"애니메이션,드라마",,
20190610~20190616,업사이드,7,20191401,2019-06-13,30244,,"코미디,드라마",,
20190610~20190616,로켓맨,8,20198291,2019-06-05,98703,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181704_P35_105923.jpg,"드라마,판타지",,"천재적인 음악성과 독보적인 노래로 세상을 뒤흔들며 대중을 사로잡은 ‘엘튼 존’(태런 에저튼).
 연이은 히트곡 발매와 환상적인 무대 퍼포먼스, 화려한 패션으로 가장 빛나는 시대의 아이콘으로 자리잡는다.
 그러나 인생 최고의 순간, 어린 시절부터 자신의 진가를 알아봐주지 못한 부모에 대한 상처와 사랑했던 친구의 배신에 무대 뒤에 숨겨진 또 다른 자신과 마주하게 되는데…"
20190610~20190616,세상을 바꾼 변호인,9,20190466,2019-06-13,17105,,드라마,,
20190610~20190616,어벤져스: 엔드게임,10,20184889,2019-04-24,13887813,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136900_P57_104126.jpg,"액션,SF",,인피니티 워 이후 절반만 살아남은 지구 마지막 희망이 된 어벤져스 먼저 떠난 그들을 위해 모든 것을 걸었다!  위대한 어벤져스 운명을 바꿀 최후의 전쟁이 펼쳐진다!
20190603~20190609,기생충,1,20183782,2019-05-30,7022120,https://ssl.pstatic.net/imgmovie/mdi/mit110/1619/161967_P80_151640.jpg,드라마,“폐 끼치고 싶진 않았어요”,"전원백수로 살 길 막막하지만 사이는 좋은 기택(송강호) 가족. 장남 기우(최우식)에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박사장(이선균) 집으로 향하는 기우. 글로벌 IT기업 CEO인 박사장의 저택에 도착하자 젊고 아름다운 사모님 연교(조여정)가 기우를 맞이한다.  그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있었으니…"
20190603~20190609,알라딘,2,20183867,2019-05-23,3899540,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163788_P18_105943.jpg,"어드벤처,가족,판타지",,"머나먼 사막 속 신비의 아그라바 왕국의 시대.
 좀도둑 ‘알라딘’은 마법사 ‘자파’의 의뢰로 마법 램프를 찾아 나섰다가
 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고,
 자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데…"
20190603~20190609,엑스맨: 다크 피닉스,3,20182387,2019-06-05,737179,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164125_P65_143635.jpg,"액션,어드벤처,SF","두려워하라!
영원한 히어로는 없다","어린 시절 비극적 교통사고로 자신의 능력을 알게 된 진 그레이는
 자비에 영재학교에서 새로운 가족을 맞이하게 된다.
 엄청난 잠재적 능력을 지닌 그녀는 엑스맨으로 성장해 우주에서 구조 임무를 수행하던 중
 목숨을 잃을 뻔한 사고를 겪는다. 예기치 못한 사고 이후 폭주하는 힘과
 억눌려왔던 어둠에 눈을 뜨게 된 진 그레이는 엑스맨의 가장 강력하고 파괴적인 적,
 다크 피닉스로 변하게 된다. 프로페서 X는 물론 매그니토까지 능가하는 두려운 존재가 된 그녀 앞에
 힘을 이용하려는 미스터리한 외계 존재가 나타나 그녀를 뒤흔들고,
 지금까지 엑스맨이 이뤄온 모든 것들이 무너지는 가운데
 엑스맨은 사랑하는 친구이자 가장 강력한 적이 된 다크 피닉스와 맞서야 하는데…"
20190603~20190609,이웃집 토토로,4,19880001,2001-07-28,101213,,"애니메이션,드라마",,
20190603~20190609,로켓맨,5,20198291,2019-06-05,72451,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181704_P35_105923.jpg,"드라마,판타지",,"천재적인 음악성과 독보적인 노래로 세상을 뒤흔들며 대중을 사로잡은 ‘엘튼 존’(태런 에저튼).
 연이은 히트곡 발매와 환상적인 무대 퍼포먼스, 화려한 패션으로 가장 빛나는 시대의 아이콘으로 자리잡는다.
 그러나 인생 최고의 순간, 어린 시절부터 자신의 진가를 알아봐주지 못한 부모에 대한 상처와 사랑했던 친구의 배신에 무대 뒤에 숨겨진 또 다른 자신과 마주하게 되는데…"
20190603~20190609,악인전,6,20188941,2019-05-15,3346654,https://ssl.pstatic.net/imgmovie/mdi/mit110/1779/177967_P50_114447.jpg,"범죄,액션",,"우연히 연쇄살인마의 표적이 되었다 살아난 조직 보스 장동수와  범인잡기에 혈안이 된 강력반 미친개 정태석.  타협할 수 없는 두 사람이 연쇄살인마 K를 잡기 위해 손잡는다.   표적은 하나, 룰도 하나! 먼저 잡는 놈이 갖는다!"
20190603~20190609,고질라: 킹 오브 몬스터,7,20184865,2019-05-29,352862,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137327_P17_171853.jpg,"액션,어드벤처,SF","인간들을 구하라 vs 인간들을 죽여라
주파수로 초거대 괴수들을 조종한다!","고질라의 샌프란시스코 공격으로 인해 아들을 잃은 상처로 엠마와 마크, 딸 매디슨 가족은 슬픔 속에 살고 있다.
 미지의 생물을 연구하는 모나크 소속 과학자인 엠마는
 또 다른 공격에 대비해 거대 괴수와 소통하는 주파수를 발견한다.
 그러나 괴수들을 조종해 지구를 초토화 시키려는 테러 세력에게 딸 매디슨과 납치되고,
 주파수로 모스라, 로단, 기도라 등 고대 괴수들이 하나 둘 깨어난다.
 역대급 재난 상황에서 인류의 생존 자체조차 불투명해지고,
 여기에 강력한 고질라의 등장으로 괴수들의 대결은 새로운 국면을 맞이한다.
 또 다시 최악의 위기를 맞은 가족들은 어떻게든 함께 위험을 헤쳐나가야만 하는데..."
20190603~20190609,빅샤크2: 해저2만리,8,20199063,2019-06-06,44189,,"애니메이션,어드벤처",,
20190603~20190609,어벤져스: 엔드게임,9,20184889,2019-04-24,13875330,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136900_P57_104126.jpg,"액션,SF",,인피니티 워 이후 절반만 살아남은 지구 마지막 희망이 된 어벤져스 먼저 떠난 그들을 위해 모든 것을 걸었다!  위대한 어벤져스 운명을 바꿀 최후의 전쟁이 펼쳐진다!
20190603~20190609,0.0MHz,10,20188144,2019-05-29,133522,,공포(호러),,
20190527~20190602,기생충,1,20183782,2019-05-30,3367064,https://ssl.pstatic.net/imgmovie/mdi/mit110/1619/161967_P80_151640.jpg,드라마,“폐 끼치고 싶진 않았어요”,"전원백수로 살 길 막막하지만 사이는 좋은 기택(송강호) 가족. 장남 기우(최우식)에게 명문대생 친구가 연결시켜 준 고액 과외 자리는 모처럼 싹튼 고정수입의 희망이다. 온 가족의 도움과 기대 속에 박사장(이선균) 집으로 향하는 기우. 글로벌 IT기업 CEO인 박사장의 저택에 도착하자 젊고 아름다운 사모님 연교(조여정)가 기우를 맞이한다.  그러나 이렇게 시작된 두 가족의 만남 뒤로, 걷잡을 수 없는 사건이 기다리고 있었으니…"
20190527~20190602,알라딘,2,20183867,2019-05-23,2149999,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163788_P18_105943.jpg,"어드벤처,가족,판타지",,"머나먼 사막 속 신비의 아그라바 왕국의 시대.
 좀도둑 ‘알라딘’은 마법사 ‘자파’의 의뢰로 마법 램프를 찾아 나섰다가
 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고,
 자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데…"
20190527~20190602,악인전,3,20188941,2019-05-15,3280862,https://ssl.pstatic.net/imgmovie/mdi/mit110/1779/177967_P50_114447.jpg,"범죄,액션",,"우연히 연쇄살인마의 표적이 되었다 살아난 조직 보스 장동수와  범인잡기에 혈안이 된 강력반 미친개 정태석.  타협할 수 없는 두 사람이 연쇄살인마 K를 잡기 위해 손잡는다.   표적은 하나, 룰도 하나! 먼저 잡는 놈이 갖는다!"
20190527~20190602,고질라: 킹 오브 몬스터,4,20184865,2019-05-29,301152,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137327_P17_171853.jpg,"액션,어드벤처,SF","인간들을 구하라 vs 인간들을 죽여라
주파수로 초거대 괴수들을 조종한다!","고질라의 샌프란시스코 공격으로 인해 아들을 잃은 상처로 엠마와 마크, 딸 매디슨 가족은 슬픔 속에 살고 있다.
 미지의 생물을 연구하는 모나크 소속 과학자인 엠마는
 또 다른 공격에 대비해 거대 괴수와 소통하는 주파수를 발견한다.
 그러나 괴수들을 조종해 지구를 초토화 시키려는 테러 세력에게 딸 매디슨과 납치되고,
 주파수로 모스라, 로단, 기도라 등 고대 괴수들이 하나 둘 깨어난다.
 역대급 재난 상황에서 인류의 생존 자체조차 불투명해지고,
 여기에 강력한 고질라의 등장으로 괴수들의 대결은 새로운 국면을 맞이한다.
 또 다시 최악의 위기를 맞은 가족들은 어떻게든 함께 위험을 헤쳐나가야만 하는데..."
20190527~20190602,0.0MHz,5,20188144,2019-05-29,107081,,공포(호러),,
20190527~20190602,어벤져스: 엔드게임,6,20184889,2019-04-24,13843909,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136900_P57_104126.jpg,"액션,SF",,인피니티 워 이후 절반만 살아남은 지구 마지막 희망이 된 어벤져스 먼저 떠난 그들을 위해 모든 것을 걸었다!  위대한 어벤져스 운명을 바꿀 최후의 전쟁이 펼쳐진다!
20190527~20190602,걸캅스,7,20184082,2019-05-09,1618601,,"코미디,액션",,
20190527~20190602,어린 의뢰인,8,20199448,2019-05-22,193949,https://ssl.pstatic.net/imgmovie/mdi/mit110/1801/180169_P64_101528.jpg,"드라마,가족",“제가 동생을 죽였어요”,당신에게 찾아온 뜨거운 질문! “당신은 이 아이를 외면하시겠습니까?”  인생 최대 목표는 오직 성공뿐인 변호사 ‘정엽’ 주변에 무관심한 그에게 ‘다빈’과 ‘민준’ 남매가 자꾸 귀찮게 얽힌다. 오랫동안 기다렸던 대형 로펌 합격 소식을 듣게 된 ‘정엽’은 믿을 수 없는 사실을 알게 된다. 10살 소녀 ‘다빈’이 7살 남동생을 죽였다는 충격적인 자백 뒤늦게 미안함을 느낀 ‘정엽’은 자신의 모든 것을 걸고 ‘다빈’의 엄마 ‘지숙’에게 숨겨진 진실을 밝히려고 하는데…
20190527~20190602,교회오빠,9,20198597,2019-05-16,65399,https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183132_P05_134901.jpg,다큐멘터리,,"""하나님, 저희 가정 이러다 다 죽게 생겼습니다. 주님 살려주세요…""
 
 딸 아이를 출산하고, 산후조리원에서 나오는 날 들려온 남편의 4기 대장암 소식, 
 갑작스러운 어머니의 죽음, 항암치료가 종료된 지 일주일도 채 안되어 알게 된 
 아내의 4기 혈액암… 잠시도 숨 쉴 틈 없이 밀려오는 고난에 부부는 깊은 탄식과 
 함께 기도로 매달리는 것밖에는 할 수 없었다. 
 
 ""내 안의 나는 죽고 오직 예수님만 사는 삶…""
 
 마치 '욥'과도 같은 인생. 이해할 수조차 없는 기막힌 상황에도 남편 이관희는 
 그 누구도 원망하지 않고 절대로 '주님'에 대한 신뢰를 거두지 않았다. 
 삶과 죽음의 경계에 서 있는 그는 무엇을 바라보았을까. 어떻게 그런 고백을 할 수 있었을까.
 하루라도 더 '온전한' 삶을 살기 위해 몸부림쳐갔던 이관희 집사의 순전한 믿음이 스크린을 통해서 펼쳐진다."
20190527~20190602,더 보이,10,20199822,2019-05-23,88511,https://ssl.pstatic.net/imgmovie/mdi/mit110/1817/181701_P09_111143.jpg,"공포(호러),SF","슈퍼히어로의 힘을 가진 다른 세계에서 온 소년
두려워하라","어느 날, 간절히 아기를 원하던 부부에게 찾아온
 다른 세계의 소년 ‘브랜든’
 부모의 보살핌 속에 평범하게 자라던 중
 자신에게 숨겨진 강력한 힘을 깨닫게 되면서
 인류를 위협할 사악한 본성을 드러내기 시작하는데…
 
 그는 과연 축복인가, 재앙인가?"
20190520~20190526,악인전,1,20188941,2019-05-15,2761916,https://ssl.pstatic.net/imgmovie/mdi/mit110/1779/177967_P50_114447.jpg,"범죄,액션",,"우연히 연쇄살인마의 표적이 되었다 살아난 조직 보스 장동수와  범인잡기에 혈안이 된 강력반 미친개 정태석.  타협할 수 없는 두 사람이 연쇄살인마 K를 잡기 위해 손잡는다.   표적은 하나, 룰도 하나! 먼저 잡는 놈이 갖는다!"
20190520~20190526,알라딘,2,20183867,2019-05-23,874017,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163788_P18_105943.jpg,"어드벤처,가족,판타지",,"머나먼 사막 속 신비의 아그라바 왕국의 시대.
 좀도둑 ‘알라딘’은 마법사 ‘자파’의 의뢰로 마법 램프를 찾아 나섰다가
 주인에게 세 가지 소원을 들어주는 지니를 만나게 되고,
 자스민 공주의 마음을 얻으려다 생각도 못했던 모험에 휘말리게 되는데…"
20190520~20190526,걸캅스,3,20184082,2019-05-09,1538165,,"코미디,액션",,
20190520~20190526,어벤져스: 엔드게임,4,20184889,2019-04-24,13749016,https://ssl.pstatic.net/imgmovie/mdi/mit110/1369/136900_P57_104126.jpg,"액션,SF",,인피니티 워 이후 절반만 살아남은 지구 마지막 희망이 된 어벤져스 먼저 떠난 그들을 위해 모든 것을 걸었다!  위대한 어벤져스 운명을 바꿀 최후의 전쟁이 펼쳐진다!
20190520~20190526,어린 의뢰인,5,20199448,2019-05-22,150068,https://ssl.pstatic.net/imgmovie/mdi/mit110/1801/180169_P64_101528.jpg,"드라마,가족",“제가 동생을 죽였어요”,당신에게 찾아온 뜨거운 질문! “당신은 이 아이를 외면하시겠습니까?”  인생 최대 목표는 오직 성공뿐인 변호사 ‘정엽’ 주변에 무관심한 그에게 ‘다빈’과 ‘민준’ 남매가 자꾸 귀찮게 얽힌다. 오랫동안 기다렸던 대형 로펌 합격 소식을 듣게 된 ‘정엽’은 믿을 수 없는 사실을 알게 된다. 10살 소녀 ‘다빈’이 7살 남동생을 죽였다는 충격적인 자백 뒤늦게 미안함을 느낀 ‘정엽’은 자신의 모든 것을 걸고 ‘다빈’의 엄마 ‘지숙’에게 숨겨진 진실을 밝히려고 하는데…
20190520~20190526,배심원들,6,20187981,2019-05-15,270270,,드라마,,"밤늦게 귀가하는 여성을 강간했다는 죄목으로 기소된 어느 막노동자에 대한 재판. 최종 변론이 끝난 후 7명의 배심원들이 피고인의 유무죄를 놓고 각자의 편견을 드러내며 토론을 벌인다. 
 
 제6회 속초국제장애인영화제 대상 (2019)
 제2회 제주혼듸독립영화제 배우 고서희 연기상 (2019)"
